Transaction ID,Date,Customer ID,Store ID,Product ID,Quantity,Promotion Applied,Gift Wrap,Shipping Method,Payment Type,Delivery Time,Weather during transaction,Event,Return Flag,Customer Satisfaction,Unit Price,Total Price,Discount Amount
9753,30/12/2022,426,5,153,3,TRUE,FALSE,Express,Cash,1,Snowy,None,TRUE,3,23.62,70.87,0
59,30/12/2021,253,77,492,2,TRUE,TRUE,Standard,Cash,1,Snowy,None,FALSE,5,65.87,131.74,0
872,30/12/2021,117,44,955,4,FALSE,TRUE,Standard,Online Payment,5,Rainy,None,TRUE,3,26.13,104.53,0
1079,30/12/2021,227,63,32,3,FALSE,TRUE,Standard,Online Payment,3,Sunny,Black Friday,TRUE,4,33.73,101.19,10.12
1158,30/12/2021,434,51,51,2,FALSE,FALSE,Standard,Credit Card,4,Snowy,Black Friday,FALSE,2,43.54,87.07,8.71
2065,30/12/2021,169,23,897,1,FALSE,FALSE,Standard,Online Payment,5,Snowy,Black Friday,TRUE,1,16.83,16.83,1.68
3336,30/12/2021,269,2,977,4,FALSE,TRUE,Express,Credit Card,3,Rainy,Black Friday,TRUE,1,85.1,340.42,34.04
3762,30/12/2021,320,6,645,2,TRUE,FALSE,Standard,Credit Card,2,Rainy,Black Friday,FALSE,3,88.52,177.04,17.7
3998,30/12/2021,18,97,6,4,TRUE,FALSE,Express,Credit Card,1,Snowy,None,TRUE,1,24.73,98.91,0
4196,30/12/2021,221,66,882,3,FALSE,TRUE,Overnight,Debit Card,3,Snowy,Black Friday,TRUE,3,31.11,93.32,9.33
4235,30/12/2021,33,85,577,2,FALSE,FALSE,Express,Cash,3,Sunny,Christmas Market,TRUE,2,40.78,81.56,0
4597,30/12/2021,346,81,631,4,TRUE,TRUE,Standard,Cash,4,Rainy,Black Friday,FALSE,5,31.71,126.83,12.68
4661,30/12/2021,456,5,832,1,TRUE,FALSE,Express,Cash,5,Rainy,Black Friday,FALSE,2,80.78,80.78,8.08
4771,30/12/2021,176,52,136,2,TRUE,FALSE,Overnight,Debit Card,4,Rainy,None,TRUE,4,98.57,197.14,0
5413,30/12/2021,43,70,300,3,TRUE,FALSE,Express,Online Payment,4,Sunny,None,TRUE,5,68.29,204.87,0
5667,30/12/2021,126,91,359,3,FALSE,FALSE,Standard,Credit Card,1,Rainy,Christmas Market,FALSE,1,26.71,80.13,0
6346,30/12/2021,396,41,147,5,FALSE,TRUE,Express,Cash,3,Rainy,None,FALSE,4,93.19,465.94,0
6775,30/12/2021,284,44,608,5,FALSE,FALSE,Overnight,Credit Card,1,Sunny,Christmas Market,FALSE,4,33.04,165.2,0
6833,30/12/2021,261,27,704,3,TRUE,FALSE,Express,Online Payment,3,Rainy,Christmas Market,TRUE,2,70.11,210.32,0
7017,30/12/2021,159,77,54,3,TRUE,FALSE,Express,Cash,2,Sunny,Black Friday,TRUE,4,14.98,44.94,4.49
7063,30/12/2021,263,68,94,3,TRUE,FALSE,Standard,Debit Card,4,Sunny,Christmas Market,FALSE,2,47.05,141.14,0
7263,30/12/2021,148,82,140,2,TRUE,FALSE,Overnight,Online Payment,3,Rainy,None,FALSE,5,96.79,193.58,0
7663,30/12/2021,37,14,10,1,TRUE,FALSE,Overnight,Credit Card,4,Snowy,Christmas Market,FALSE,4,16.88,16.88,0
8405,30/12/2021,93,46,246,3,TRUE,FALSE,Standard,Credit Card,3,Sunny,Black Friday,FALSE,1,55.82,167.46,16.75
8591,30/12/2021,143,35,276,3,TRUE,FALSE,Standard,Credit Card,1,Sunny,Christmas Market,FALSE,5,25.4,76.21,0
8927,30/12/2021,378,58,892,4,FALSE,TRUE,Overnight,Cash,2,Sunny,None,FALSE,1,87.11,348.45,0
9109,30/12/2021,327,66,826,1,FALSE,TRUE,Overnight,Debit Card,4,Rainy,None,TRUE,2,32.98,32.98,0
9724,30/12/2021,103,90,18,3,FALSE,FALSE,Standard,Online Payment,3,Rainy,Christmas Market,TRUE,1,73.88,221.64,0
9871,30/12/2021,27,8,120,1,FALSE,FALSE,Express,Online Payment,5,Sunny,Christmas Market,TRUE,1,97.02,97.02,0
64,30/12/2020,401,72,480,2,TRUE,TRUE,Standard,Credit Card,2,Sunny,Black Friday,FALSE,4,80.86,161.73,16.17
393,30/12/2020,232,34,360,1,FALSE,TRUE,Express,Cash,5,Rainy,Christmas Market,TRUE,3,68.55,68.55,0
626,30/12/2020,85,85,506,3,FALSE,TRUE,Overnight,Credit Card,1,Snowy,Black Friday,FALSE,2,67.53,202.6,20.26
755,30/12/2020,357,79,547,2,TRUE,FALSE,Standard,Credit Card,3,Sunny,None,TRUE,4,77.02,154.04,0
1058,30/12/2020,238,94,279,2,FALSE,TRUE,Express,Cash,5,Rainy,Christmas Market,FALSE,3,98.25,196.49,0
1454,30/12/2020,373,79,235,2,TRUE,TRUE,Overnight,Online Payment,3,Snowy,Black Friday,TRUE,2,80.72,161.44,16.14
1516,30/12/2020,462,63,40,5,FALSE,TRUE,Standard,Credit Card,1,Rainy,Christmas Market,TRUE,1,38.77,193.84,0
1691,30/12/2020,169,17,405,5,TRUE,TRUE,Overnight,Cash,2,Sunny,Black Friday,TRUE,5,45.91,229.55,22.95
1733,30/12/2020,239,47,660,3,FALSE,TRUE,Express,Online Payment,3,Rainy,Black Friday,TRUE,4,11.97,35.91,3.59
1892,30/12/2020,69,60,427,1,TRUE,TRUE,Express,Online Payment,4,Snowy,Black Friday,TRUE,4,26.72,26.72,2.67
1938,30/12/2020,154,62,39,4,FALSE,FALSE,Express,Cash,1,Sunny,Black Friday,FALSE,2,62.08,248.31,24.83
2113,30/12/2020,256,51,29,5,TRUE,FALSE,Standard,Cash,1,Rainy,Black Friday,TRUE,3,84.17,420.86,42.09
2501,30/12/2020,161,97,93,2,TRUE,TRUE,Overnight,Debit Card,4,Snowy,Black Friday,FALSE,4,99.36,198.73,19.87
2555,30/12/2020,313,54,636,1,TRUE,TRUE,Express,Credit Card,2,Sunny,None,TRUE,4,69.89,69.89,0
3072,30/12/2020,336,90,743,1,TRUE,TRUE,Express,Credit Card,5,Snowy,None,FALSE,4,68.7,68.7,0
3801,30/12/2020,217,5,738,1,TRUE,TRUE,Standard,Debit Card,3,Rainy,None,TRUE,2,21.06,21.06,0
3819,30/12/2020,419,68,711,2,FALSE,FALSE,Express,Cash,2,Snowy,Christmas Market,TRUE,1,89.8,179.6,0
3870,30/12/2020,263,13,778,2,TRUE,FALSE,Express,Credit Card,2,Sunny,Black Friday,TRUE,4,62.68,125.37,12.54
3938,30/12/2020,19,71,526,3,FALSE,FALSE,Express,Credit Card,2,Rainy,None,TRUE,5,75.44,226.32,0
4052,30/12/2020,499,42,892,3,FALSE,TRUE,Standard,Online Payment,4,Sunny,Christmas Market,FALSE,2,60.36,181.09,0
4500,30/12/2020,59,34,827,4,FALSE,FALSE,Express,Debit Card,5,Rainy,None,FALSE,3,35.34,141.37,0
4511,30/12/2020,171,31,203,2,FALSE,TRUE,Standard,Cash,2,Sunny,None,FALSE,2,83.78,167.57,0
4621,30/12/2020,110,1,421,3,TRUE,FALSE,Express,Credit Card,2,Snowy,Black Friday,FALSE,5,46.01,138.04,13.8
4964,30/12/2020,102,1,300,4,FALSE,FALSE,Overnight,Cash,2,Snowy,None,FALSE,2,37.95,151.78,0
5119,30/12/2020,162,10,787,1,TRUE,TRUE,Overnight,Online Payment,3,Snowy,Black Friday,FALSE,2,17.36,17.36,1.74
5682,30/12/2020,398,2,59,2,TRUE,TRUE,Standard,Cash,2,Sunny,None,FALSE,5,17.26,34.53,0
5876,30/12/2020,157,14,819,3,FALSE,TRUE,Standard,Debit Card,3,Sunny,Christmas Market,TRUE,4,17.52,52.56,0
6597,30/12/2020,401,32,985,5,TRUE,FALSE,Overnight,Credit Card,2,Snowy,None,FALSE,1,24.42,122.09,0
6799,30/12/2020,411,19,41,3,TRUE,FALSE,Overnight,Credit Card,3,Snowy,Black Friday,FALSE,3,19.03,57.08,5.71
7131,30/12/2020,354,56,137,2,FALSE,FALSE,Express,Online Payment,3,Snowy,Christmas Market,FALSE,3,39.23,78.45,0
8186,30/12/2020,287,21,345,2,FALSE,TRUE,Express,Online Payment,5,Rainy,Christmas Market,FALSE,5,91.43,182.87,0
8466,30/12/2020,58,86,311,1,FALSE,TRUE,Express,Cash,2,Rainy,Christmas Market,TRUE,5,60.84,60.84,0
8662,30/12/2020,431,69,158,1,TRUE,TRUE,Standard,Credit Card,5,Sunny,Black Friday,TRUE,3,83.87,83.87,8.39
9009,30/12/2020,392,100,645,4,FALSE,TRUE,Express,Cash,4,Snowy,Black Friday,TRUE,2,31.02,124.07,12.41
9417,30/12/2020,140,6,879,3,TRUE,FALSE,Standard,Credit Card,1,Rainy,Black Friday,TRUE,4,54.33,162.99,16.3
9865,30/12/2020,336,36,879,4,FALSE,FALSE,Express,Credit Card,5,Snowy,Black Friday,FALSE,5,40.1,160.42,16.04
9875,30/12/2020,29,14,408,1,TRUE,FALSE,Overnight,Credit Card,3,Sunny,Black Friday,TRUE,3,44.81,44.81,4.48
255,30/12/2019,437,22,700,4,TRUE,TRUE,Overnight,Debit Card,3,Sunny,None,TRUE,3,42.45,169.81,0
513,30/12/2019,470,36,47,3,TRUE,FALSE,Overnight,Online Payment,5,Rainy,Black Friday,FALSE,3,84.96,254.89,25.49
631,30/12/2019,364,48,225,2,FALSE,TRUE,Overnight,Cash,2,Snowy,Christmas Market,FALSE,1,63.91,127.82,0
730,30/12/2019,405,79,392,3,TRUE,TRUE,Standard,Cash,3,Sunny,None,FALSE,3,24.17,72.5,0
865,30/12/2019,163,3,821,5,FALSE,FALSE,Overnight,Online Payment,4,Sunny,None,TRUE,2,31.92,159.62,0
936,30/12/2019,447,76,634,5,FALSE,FALSE,Standard,Credit Card,3,Rainy,Christmas Market,FALSE,3,14.81,74.06,0
1748,30/12/2019,142,97,413,3,FALSE,TRUE,Overnight,Cash,4,Sunny,Christmas Market,TRUE,3,25.36,76.09,0
2300,30/12/2019,484,86,234,3,TRUE,TRUE,Standard,Credit Card,2,Rainy,Black Friday,FALSE,1,43.43,130.28,13.03
2691,30/12/2019,59,53,909,3,FALSE,TRUE,Express,Credit Card,1,Snowy,Christmas Market,TRUE,3,39.93,119.8,0
3637,30/12/2019,25,15,816,5,TRUE,TRUE,Overnight,Online Payment,3,Snowy,Black Friday,FALSE,3,18.15,90.76,9.08
3972,30/12/2019,318,53,125,2,FALSE,TRUE,Overnight,Online Payment,4,Rainy,Black Friday,FALSE,5,50.3,100.6,10.06
4155,30/12/2019,7,96,192,5,FALSE,FALSE,Standard,Online Payment,5,Sunny,Black Friday,FALSE,5,78.84,394.18,39.42
4256,30/12/2019,420,39,285,3,FALSE,FALSE,Overnight,Debit Card,5,Sunny,None,FALSE,5,74.9,224.69,0
4312,30/12/2019,69,100,161,4,TRUE,TRUE,Overnight,Debit Card,3,Sunny,None,TRUE,3,98.76,395.03,0
4591,30/12/2019,242,15,524,2,FALSE,TRUE,Standard,Online Payment,1,Rainy,Christmas Market,FALSE,1,14.47,28.95,0
4972,30/12/2019,181,42,132,5,TRUE,FALSE,Standard,Cash,3,Snowy,Christmas Market,FALSE,4,12.92,64.59,0
5097,30/12/2019,402,39,493,2,FALSE,TRUE,Standard,Online Payment,4,Rainy,Black Friday,FALSE,2,13.24,26.47,2.65
5355,30/12/2019,78,91,675,3,TRUE,TRUE,Overnight,Online Payment,1,Sunny,None,TRUE,5,97.34,292.03,0
5809,30/12/2019,5,29,805,1,TRUE,TRUE,Standard,Cash,1,Rainy,Black Friday,TRUE,2,31.94,31.94,3.19
6223,30/12/2019,459,47,730,4,TRUE,FALSE,Express,Credit Card,2,Rainy,None,TRUE,3,13.83,55.32,0
6828,30/12/2019,146,36,768,1,FALSE,FALSE,Overnight,Debit Card,2,Sunny,Black Friday,TRUE,5,43.15,43.15,4.32
7799,30/12/2019,169,90,542,4,TRUE,TRUE,Overnight,Cash,4,Snowy,None,FALSE,1,88.97,355.86,0
8158,30/12/2019,456,51,790,2,FALSE,TRUE,Standard,Cash,5,Rainy,Black Friday,FALSE,1,27.97,55.93,5.59
8165,30/12/2019,85,90,617,1,TRUE,FALSE,Express,Cash,2,Snowy,Black Friday,TRUE,3,91.31,91.31,9.13
8182,30/12/2019,307,36,653,5,FALSE,FALSE,Express,Cash,5,Snowy,None,TRUE,4,19.67,98.34,0
9150,30/12/2019,296,6,445,4,TRUE,FALSE,Overnight,Debit Card,1,Snowy,Black Friday,FALSE,5,91.68,366.7,36.67
9198,30/12/2019,233,52,141,3,FALSE,TRUE,Standard,Online Payment,3,Rainy,None,TRUE,4,21.2,63.61,0
9534,30/12/2019,243,51,548,5,TRUE,TRUE,Standard,Cash,5,Sunny,Black Friday,TRUE,4,71.38,356.88,35.69
106,30/12/2018,3,3,530,1,FALSE,FALSE,Express,Debit Card,1,Sunny,Black Friday,TRUE,2,58.36,58.36,5.84
720,30/12/2018,12,46,772,2,FALSE,FALSE,Standard,Debit Card,3,Snowy,None,FALSE,5,96.89,193.78,0
769,30/12/2018,228,68,79,2,TRUE,FALSE,Overnight,Online Payment,2,Sunny,None,TRUE,4,99.39,198.79,0
1497,30/12/2018,113,99,254,4,FALSE,TRUE,Express,Debit Card,5,Rainy,None,TRUE,3,63.75,254.99,0
1535,30/12/2018,249,100,665,5,TRUE,FALSE,Overnight,Credit Card,3,Sunny,Black Friday,TRUE,2,19.97,99.85,9.99
1564,30/12/2018,155,38,665,4,FALSE,FALSE,Express,Debit Card,1,Snowy,None,FALSE,5,54.44,217.77,0
1865,30/12/2018,485,41,943,1,FALSE,TRUE,Overnight,Credit Card,3,Snowy,None,FALSE,1,76.85,76.85,0
2109,30/12/2018,234,40,586,3,FALSE,TRUE,Standard,Cash,4,Rainy,None,FALSE,1,43.34,130.02,0
2480,30/12/2018,143,30,551,4,TRUE,TRUE,Express,Credit Card,1,Snowy,Black Friday,FALSE,3,13.57,54.29,5.43
2647,30/12/2018,306,53,813,2,FALSE,FALSE,Standard,Online Payment,3,Snowy,Christmas Market,TRUE,2,59.44,118.88,0
2780,30/12/2018,419,14,293,3,FALSE,TRUE,Standard,Cash,2,Sunny,Black Friday,TRUE,5,82.76,248.28,24.83
3176,30/12/2018,99,57,226,4,FALSE,FALSE,Standard,Debit Card,1,Snowy,None,TRUE,3,27.62,110.48,0
3376,30/12/2018,337,36,195,3,TRUE,TRUE,Overnight,Online Payment,5,Rainy,Christmas Market,FALSE,5,40.12,120.36,0
3505,30/12/2018,446,85,176,2,TRUE,FALSE,Express,Debit Card,5,Snowy,None,FALSE,5,37.66,75.33,0
4082,30/12/2018,88,76,388,4,FALSE,FALSE,Express,Debit Card,2,Sunny,None,FALSE,4,91.98,367.92,0
4281,30/12/2018,271,21,273,3,FALSE,TRUE,Standard,Credit Card,2,Snowy,None,FALSE,2,98.02,294.06,0
4987,30/12/2018,262,77,332,4,FALSE,FALSE,Overnight,Cash,5,Snowy,None,FALSE,1,95.18,380.74,0
5343,30/12/2018,125,19,666,4,FALSE,TRUE,Standard,Cash,2,Rainy,Black Friday,TRUE,1,41.45,165.78,16.58
5918,30/12/2018,228,23,813,1,FALSE,TRUE,Overnight,Cash,5,Snowy,None,TRUE,2,35.03,35.03,0
5937,30/12/2018,83,57,286,3,TRUE,FALSE,Standard,Credit Card,1,Rainy,Black Friday,FALSE,2,71.25,213.74,21.37
6242,30/12/2018,149,3,859,2,FALSE,TRUE,Standard,Online Payment,3,Rainy,Black Friday,TRUE,2,62.71,125.42,12.54
6302,30/12/2018,200,35,719,2,FALSE,FALSE,Overnight,Online Payment,1,Rainy,Black Friday,TRUE,3,26.57,53.14,5.31
6916,30/12/2018,129,71,901,2,FALSE,FALSE,Overnight,Debit Card,1,Rainy,None,TRUE,3,65.14,130.29,0
7159,30/12/2018,400,2,759,4,TRUE,FALSE,Standard,Credit Card,1,Snowy,Black Friday,FALSE,3,20.8,83.22,8.32
7629,30/12/2018,306,99,184,2,FALSE,TRUE,Standard,Credit Card,2,Snowy,None,FALSE,3,49.04,98.08,0
8007,30/12/2018,104,68,865,5,FALSE,TRUE,Express,Online Payment,3,Sunny,None,TRUE,2,72.48,362.4,0
8204,30/12/2018,185,71,890,5,TRUE,FALSE,Standard,Debit Card,2,Rainy,Christmas Market,FALSE,1,49.41,247.03,0
8476,30/12/2018,82,92,166,4,TRUE,TRUE,Overnight,Online Payment,4,Snowy,Black Friday,TRUE,1,47.83,191.32,19.13
8540,30/12/2018,316,7,110,3,FALSE,TRUE,Express,Cash,4,Rainy,Black Friday,TRUE,2,82.55,247.66,24.77
8710,30/12/2018,123,10,13,3,TRUE,TRUE,Standard,Credit Card,5,Rainy,None,FALSE,5,99.1,297.3,0
9406,30/12/2018,142,38,208,4,TRUE,TRUE,Express,Credit Card,5,Sunny,None,FALSE,4,13.95,55.79,0
9674,30/12/2018,86,33,566,4,FALSE,TRUE,Standard,Cash,2,Rainy,Black Friday,FALSE,2,13.8,55.2,5.52
9761,30/12/2018,252,80,105,1,TRUE,TRUE,Express,Online Payment,4,Snowy,None,TRUE,3,14.35,14.35,0
9802,30/12/2018,110,97,408,3,FALSE,TRUE,Express,Online Payment,3,Snowy,Black Friday,TRUE,5,64.09,192.26,19.23
25,30/11/2023,154,33,251,3,FALSE,FALSE,Express,Credit Card,5,Sunny,Black Friday,FALSE,3,16.15,48.46,4.85
90,30/11/2023,155,51,509,3,TRUE,TRUE,Express,Credit Card,2,Sunny,Black Friday,FALSE,5,85.37,256.12,25.61
877,30/11/2023,157,17,434,1,TRUE,FALSE,Standard,Cash,2,Sunny,Christmas Market,FALSE,1,24.4,24.4,0
1185,30/11/2023,264,69,640,5,TRUE,TRUE,Standard,Debit Card,5,Rainy,Black Friday,TRUE,5,94.25,471.25,47.12
1193,30/11/2023,438,31,718,2,FALSE,TRUE,Overnight,Debit Card,5,Sunny,Christmas Market,TRUE,2,51.26,102.52,0
1230,30/11/2023,432,49,35,5,TRUE,TRUE,Standard,Credit Card,3,Snowy,Black Friday,FALSE,1,24.88,124.4,12.44
1391,30/11/2023,238,91,251,2,FALSE,TRUE,Express,Cash,2,Snowy,Christmas Market,TRUE,5,29.03,58.05,0
1861,30/11/2023,385,23,419,5,FALSE,FALSE,Overnight,Credit Card,3,Rainy,Black Friday,FALSE,2,14.6,73.01,7.3
2072,30/11/2023,434,24,373,2,TRUE,FALSE,Express,Online Payment,4,Sunny,None,TRUE,2,28.38,56.75,0
2083,30/11/2023,473,67,855,3,FALSE,FALSE,Standard,Credit Card,1,Snowy,Black Friday,TRUE,4,97.51,292.53,29.25
3661,30/11/2023,19,84,591,3,TRUE,FALSE,Express,Debit Card,4,Snowy,None,FALSE,2,25.86,77.59,0
3753,30/11/2023,138,18,719,3,TRUE,FALSE,Overnight,Credit Card,1,Sunny,None,TRUE,4,57.97,173.9,0
4346,30/11/2023,216,48,705,3,TRUE,TRUE,Express,Credit Card,3,Rainy,Black Friday,TRUE,2,80.68,242.05,24.2
4755,30/11/2023,195,81,689,2,FALSE,TRUE,Overnight,Cash,3,Rainy,Black Friday,TRUE,4,81.12,162.24,16.22
5005,30/11/2023,377,3,542,5,TRUE,TRUE,Overnight,Online Payment,5,Rainy,Christmas Market,FALSE,3,15.41,77.04,0
5559,30/11/2023,309,82,210,2,TRUE,FALSE,Express,Debit Card,1,Sunny,None,FALSE,1,77.62,155.24,0
6479,30/11/2023,492,49,214,1,TRUE,TRUE,Express,Cash,2,Rainy,None,FALSE,4,67.37,67.37,0
6568,30/11/2023,208,1,4,1,FALSE,FALSE,Express,Credit Card,4,Snowy,Black Friday,FALSE,2,76,76,7.6
6927,30/11/2023,129,74,250,4,TRUE,TRUE,Standard,Online Payment,1,Sunny,Black Friday,FALSE,3,51.53,206.11,20.61
7073,30/11/2023,214,85,105,2,TRUE,FALSE,Overnight,Cash,3,Sunny,None,TRUE,4,69.98,139.96,0
7149,30/11/2023,28,86,23,5,FALSE,TRUE,Overnight,Online Payment,3,Snowy,None,FALSE,3,14.8,74,0
7197,30/11/2023,162,74,575,5,FALSE,FALSE,Express,Online Payment,3,Rainy,Black Friday,TRUE,2,44.85,224.25,22.42
7364,30/11/2023,469,20,881,5,TRUE,TRUE,Standard,Debit Card,4,Rainy,Christmas Market,TRUE,4,79.86,399.31,0
7724,30/11/2023,348,9,344,4,FALSE,FALSE,Standard,Cash,2,Snowy,None,TRUE,2,60.16,240.62,0
7860,30/11/2023,417,68,870,4,FALSE,TRUE,Overnight,Credit Card,1,Rainy,None,TRUE,4,67.66,270.66,0
8212,30/11/2023,438,26,949,1,FALSE,TRUE,Overnight,Online Payment,2,Snowy,None,TRUE,5,73.84,73.84,0
8421,30/11/2023,332,46,511,4,TRUE,FALSE,Express,Debit Card,5,Snowy,None,TRUE,2,63.27,253.07,0
8722,30/11/2023,217,84,986,4,TRUE,FALSE,Express,Online Payment,1,Sunny,None,TRUE,2,75.24,300.95,0
8772,30/11/2023,66,77,563,4,TRUE,TRUE,Standard,Cash,4,Rainy,None,TRUE,4,43.44,173.78,0
9271,30/11/2023,201,5,80,3,FALSE,FALSE,Express,Cash,3,Snowy,Christmas Market,FALSE,2,27.57,82.7,0
9848,30/11/2023,233,86,444,1,FALSE,TRUE,Express,Debit Card,4,Sunny,Christmas Market,FALSE,4,47,47,0
444,30/11/2022,280,42,172,3,TRUE,TRUE,Express,Online Payment,1,Sunny,Black Friday,TRUE,5,24.05,72.14,7.21
662,30/11/2022,327,38,653,2,FALSE,FALSE,Standard,Credit Card,3,Snowy,Christmas Market,FALSE,3,82.43,164.87,0
1364,30/11/2022,155,22,926,1,TRUE,TRUE,Standard,Online Payment,3,Snowy,None,FALSE,2,77.52,77.52,0
1774,30/11/2022,252,78,498,3,FALSE,TRUE,Express,Debit Card,5,Rainy,Black Friday,TRUE,3,67.79,203.36,20.34
1817,30/11/2022,246,62,181,2,FALSE,FALSE,Express,Online Payment,2,Snowy,None,TRUE,3,99.16,198.32,0
2468,30/11/2022,3,77,850,4,FALSE,TRUE,Express,Debit Card,3,Sunny,None,TRUE,2,88.14,352.57,0
2561,30/11/2022,474,84,742,5,TRUE,FALSE,Overnight,Cash,2,Snowy,None,TRUE,2,38.06,190.3,0
3569,30/11/2022,358,51,322,5,FALSE,FALSE,Overnight,Credit Card,1,Snowy,Black Friday,FALSE,2,17.22,86.1,8.61
3585,30/11/2022,107,82,874,3,FALSE,FALSE,Express,Cash,2,Rainy,None,FALSE,5,21.67,65,0
3773,30/11/2022,101,57,996,4,FALSE,TRUE,Express,Online Payment,4,Snowy,None,TRUE,2,68.06,272.23,0
4323,30/11/2022,107,34,728,1,FALSE,TRUE,Standard,Debit Card,5,Rainy,Christmas Market,FALSE,2,28.18,28.18,0
4443,30/11/2022,169,86,509,3,FALSE,TRUE,Overnight,Cash,5,Sunny,None,FALSE,2,19.39,58.18,0
5130,30/11/2022,380,35,382,4,FALSE,FALSE,Standard,Debit Card,1,Snowy,Christmas Market,FALSE,2,26.47,105.9,0
5948,30/11/2022,69,29,572,4,FALSE,TRUE,Standard,Cash,5,Snowy,None,TRUE,3,84.81,339.23,0
5953,30/11/2022,319,64,22,5,FALSE,TRUE,Express,Debit Card,5,Snowy,Black Friday,FALSE,5,17.64,88.18,8.82
7491,30/11/2022,111,82,663,2,FALSE,FALSE,Express,Cash,4,Sunny,Black Friday,FALSE,2,27.72,55.44,5.54
8124,30/11/2022,47,20,937,3,FALSE,FALSE,Standard,Debit Card,3,Rainy,None,FALSE,1,51.86,155.57,0
8277,30/11/2022,268,87,307,4,TRUE,FALSE,Standard,Online Payment,1,Sunny,Black Friday,FALSE,4,59.4,237.59,23.76
8906,30/11/2022,322,65,441,3,TRUE,TRUE,Overnight,Debit Card,5,Rainy,Christmas Market,TRUE,3,24.35,73.06,0
9141,30/11/2022,350,28,198,4,TRUE,FALSE,Standard,Cash,5,Sunny,Black Friday,FALSE,4,80.43,321.72,32.17
9276,30/11/2022,141,48,640,3,TRUE,FALSE,Overnight,Credit Card,1,Snowy,Black Friday,TRUE,2,99.58,298.74,29.87
9696,30/11/2022,159,62,79,5,FALSE,FALSE,Express,Online Payment,1,Sunny,None,FALSE,4,83.16,415.78,0
901,30/11/2021,412,31,988,1,TRUE,FALSE,Standard,Cash,2,Sunny,Black Friday,FALSE,3,10.92,10.92,1.09
1295,30/11/2021,323,45,569,3,FALSE,TRUE,Overnight,Online Payment,1,Snowy,Christmas Market,TRUE,1,80,239.99,0
1371,30/11/2021,224,70,77,4,TRUE,FALSE,Overnight,Credit Card,4,Sunny,None,FALSE,4,12.85,51.4,0
1986,30/11/2021,4,8,473,1,TRUE,FALSE,Standard,Online Payment,2,Snowy,None,TRUE,2,46.68,46.68,0
2029,30/11/2021,87,13,542,4,FALSE,FALSE,Standard,Credit Card,4,Sunny,Black Friday,TRUE,4,68.4,273.59,27.36
2274,30/11/2021,489,59,590,4,TRUE,FALSE,Overnight,Debit Card,1,Rainy,Christmas Market,FALSE,2,20.13,80.53,0
2859,30/11/2021,458,100,741,3,FALSE,FALSE,Express,Debit Card,2,Rainy,Black Friday,FALSE,3,67.21,201.62,20.16
3198,30/11/2021,488,61,509,5,TRUE,FALSE,Express,Cash,4,Snowy,None,TRUE,4,38.7,193.51,0
3522,30/11/2021,8,12,457,3,FALSE,FALSE,Overnight,Credit Card,5,Snowy,Black Friday,TRUE,2,68.08,204.25,20.42
4883,30/11/2021,162,89,839,2,FALSE,TRUE,Express,Debit Card,4,Sunny,None,FALSE,3,39.09,78.19,0
5462,30/11/2021,74,100,234,2,TRUE,FALSE,Express,Debit Card,3,Snowy,Christmas Market,TRUE,4,85.25,170.5,0
5464,30/11/2021,141,82,265,2,FALSE,TRUE,Standard,Debit Card,1,Snowy,Black Friday,FALSE,5,52,103.99,10.4
5927,30/11/2021,65,52,668,5,FALSE,TRUE,Express,Online Payment,2,Snowy,Christmas Market,TRUE,5,76.96,384.8,0
6006,30/11/2021,305,84,682,2,FALSE,FALSE,Standard,Online Payment,3,Sunny,Black Friday,FALSE,2,76.12,152.23,15.22
6952,30/11/2021,157,74,326,1,FALSE,FALSE,Express,Cash,1,Sunny,None,FALSE,3,67.79,67.79,0
7001,30/11/2021,86,12,285,2,FALSE,FALSE,Express,Cash,4,Sunny,Black Friday,FALSE,3,47.2,94.39,9.44
8295,30/11/2021,396,44,649,1,FALSE,FALSE,Express,Debit Card,2,Snowy,Black Friday,FALSE,4,88.98,88.98,8.9
8347,30/11/2021,160,51,212,1,TRUE,TRUE,Standard,Online Payment,2,Rainy,Christmas Market,TRUE,5,26.74,26.74,0
8392,30/11/2021,413,89,827,3,TRUE,TRUE,Standard,Debit Card,5,Snowy,Black Friday,FALSE,5,88.53,265.6,26.56
8821,30/11/2021,427,14,301,2,FALSE,FALSE,Standard,Online Payment,3,Sunny,None,TRUE,4,99.18,198.37,0
9552,30/11/2021,297,52,383,2,TRUE,FALSE,Overnight,Cash,4,Sunny,None,FALSE,3,76.71,153.41,0
9735,30/11/2021,57,55,890,4,FALSE,TRUE,Overnight,Cash,4,Snowy,Black Friday,FALSE,2,65.48,261.94,26.19
9776,30/11/2021,303,36,541,3,TRUE,TRUE,Standard,Cash,5,Snowy,Christmas Market,TRUE,4,26.31,78.92,0
265,30/11/2020,309,7,746,5,FALSE,FALSE,Express,Credit Card,4,Sunny,None,TRUE,4,74.26,371.32,0
425,30/11/2020,314,58,981,4,TRUE,FALSE,Standard,Debit Card,3,Sunny,None,FALSE,4,29.22,116.88,0
550,30/11/2020,49,14,579,3,TRUE,FALSE,Standard,Online Payment,3,Rainy,Christmas Market,TRUE,4,18.98,56.95,0
619,30/11/2020,70,26,504,3,FALSE,TRUE,Overnight,Online Payment,1,Rainy,Black Friday,TRUE,4,17.06,51.17,5.12
