Transaction ID,Promotion Applied,Gift Wrap,Shipping Method,Payment Type,Weather during transaction,Event,Return Flag,Customer Satisfaction
7149,FALSE,TRUE,Overnight,Online Payment,Snowy,None,FALSE,3
7197,FALSE,FALSE,Express,Online Payment,Rainy,Black Friday,TRUE,2
7364,TRUE,TRUE,Standard,Debit Card,Rainy,Christmas Market,TRUE,4
7724,FALSE,FALSE,Standard,Cash,Snowy,None,TRUE,2
7860,FALSE,TRUE,Overnight,Credit Card,Rainy,None,TRUE,4
8212,FALSE,TRUE,Overnight,Online Payment,Snowy,None,TRUE,5
8421,TRUE,FALSE,Express,Debit Card,Snowy,None,TRUE,2
8722,TRUE,FALSE,Express,Online Payment,Sunny,None,TRUE,2
8772,TRUE,TRUE,Standard,Cash,Rainy,None,TRUE,4
9271,FALSE,FALSE,Express,Cash,Snowy,Christmas Market,FALSE,2
9848,FALSE,TRUE,Express,Debit Card,Sunny,Christmas Market,FALSE,4
444,TRUE,TRUE,Express,Online Payment,Sunny,Black Friday,TRUE,5
662,FALSE,FALSE,Standard,Credit Card,Snowy,Christmas Market,FALSE,3
1364,TRUE,TRUE,Standard,Online Payment,Snowy,None,FALSE,2
1774,FALSE,TRUE,Express,Debit Card,Rainy,Black Friday,TRUE,3
1817,FALSE,FALSE,Express,Online Payment,Snowy,None,TRUE,3
2468,FALSE,TRUE,Express,Debit Card,Sunny,None,TRUE,2
2561,TRUE,FALSE,Overnight,Cash,Snowy,None,TRUE,2
3569,FALSE,FALSE,Overnight,Credit Card,Snowy,Black Friday,FALSE,2
3585,FALSE,FALSE,Express,Cash,Rainy,None,FALSE,5
3773,FALSE,TRUE,Express,Online Payment,Snowy,None,TRUE,2
4323,FALSE,TRUE,Standard,Debit Card,Rainy,Christmas Market,FALSE,2
4443,FALSE,TRUE,Overnight,Cash,Sunny,None,FALSE,2
5130,FALSE,FALSE,Standard,Debit Card,Snowy,Christmas Market,FALSE,2
5948,FALSE,TRUE,Standard,Cash,Snowy,None,TRUE,3
5953,FALSE,TRUE,Express,Debit Card,Snowy,Black Friday,FALSE,5
7491,FALSE,FALSE,Express,Cash,Sunny,Black Friday,FALSE,2
8124,FALSE,FALSE,Standard,Debit Card,Rainy,None,FALSE,1
8277,TRUE,FALSE,Standard,Online Payment,Sunny,Black Friday,FALSE,4
8906,TRUE,TRUE,Overnight,Debit Card,Rainy,Christmas Market,TRUE,3
9141,TRUE,FALSE,Standard,Cash,Sunny,Black Friday,FALSE,4
9276,TRUE,FALSE,Overnight,Credit Card,Snowy,Black Friday,TRUE,2
9696,FALSE,FALSE,Express,Online Payment,Sunny,None,FALSE,4
901,TRUE,FALSE,Standard,Cash,Sunny,Black Friday,FALSE,3
1295,FALSE,TRUE,Overnight,Online Payment,Snowy,Christmas Market,TRUE,1
1371,TRUE,FALSE,Overnight,Credit Card,Sunny,None,FALSE,4
1986,TRUE,FALSE,Standard,Online Payment,Snowy,None,TRUE,2
2029,FALSE,FALSE,Standard,Credit Card,Sunny,Black Friday,TRUE,4
2274,TRUE,FALSE,Overnight,Debit Card,Rainy,Christmas Market,FALSE,2
2859,FALSE,FALSE,Express,Debit Card,Rainy,Black Friday,FALSE,3
3198,TRUE,FALSE,Express,Cash,Snowy,None,TRUE,4
3522,FALSE,FALSE,Overnight,Credit Card,Snowy,Black Friday,TRUE,2
4883,FALSE,TRUE,Express,Debit Card,Sunny,None,FALSE,3
5462,TRUE,FALSE,Express,Debit Card,Snowy,Christmas Market,TRUE,4
5464,FALSE,TRUE,Standard,Debit Card,Snowy,Black Friday,FALSE,5
5927,FALSE,TRUE,Express,Online Payment,Snowy,Christmas Market,TRUE,5
6006,FALSE,FALSE,Standard,Online Payment,Sunny,Black Friday,FALSE,2
6952,FALSE,FALSE,Express,Cash,Sunny,None,FALSE,3
7001,FALSE,FALSE,Express,Cash,Sunny,Black Friday,FALSE,3
8295,FALSE,FALSE,Express,Debit Card,Snowy,Black Friday,FALSE,4
8347,TRUE,TRUE,Standard,Online Payment,Rainy,Christmas Market,TRUE,5
8392,TRUE,TRUE,Standard,Debit Card,Snowy,Black Friday,FALSE,5
8821,FALSE,FALSE,Standard,Online Payment,Sunny,None,TRUE,4
9552,TRUE,FALSE,Overnight,Cash,Sunny,None,FALSE,3
9735,FALSE,TRUE,Overnight,Cash,Snowy,Black Friday,FALSE,2
9776,TRUE,TRUE,Standard,Cash,Snowy,Christmas Market,TRUE,4
265,FALSE,FALSE,Express,Credit Card,Sunny,None,TRUE,4
425,TRUE,FALSE,Standard,Debit Card,Sunny,None,FALSE,4
550,TRUE,FALSE,Standard,Online Payment,Rainy,Christmas Market,TRUE,4
619,FALSE,TRUE,Overnight,Online Payment,Rainy,Black Friday,TRUE,4
1894,FALSE,TRUE,Express,Online Payment,Rainy,None,TRUE,4
2220,TRUE,TRUE,Standard,Credit Card,Snowy,None,FALSE,2
2352,TRUE,TRUE,Express,Debit Card,Sunny,Black Friday,TRUE,5
2706,TRUE,TRUE,Express,Cash,Rainy,Black Friday,TRUE,2
2979,FALSE,FALSE,Express,Debit Card,Snowy,None,TRUE,1
3322,TRUE,TRUE,Standard,Credit Card,Rainy,Black Friday,TRUE,3
4149,FALSE,FALSE,Overnight,Credit Card,Sunny,Christmas Market,TRUE,2
4362,FALSE,TRUE,Express,Online Payment,Snowy,Christmas Market,FALSE,1
4877,TRUE,TRUE,Standard,Cash,Sunny,Christmas Market,TRUE,3
4903,TRUE,TRUE,Express,Debit Card,Rainy,None,FALSE,4
5212,FALSE,FALSE,Overnight,Online Payment,Snowy,Christmas Market,FALSE,1
5929,TRUE,FALSE,Express,Online Payment,Rainy,None,FALSE,1
6168,FALSE,TRUE,Standard,Online Payment,Snowy,Black Friday,FALSE,2
6729,TRUE,TRUE,Overnight,Cash,Rainy,Christmas Market,FALSE,4
7199,FALSE,FALSE,Standard,Credit Card,Snowy,None,TRUE,3
8178,TRUE,FALSE,Overnight,Credit Card,Sunny,Christmas Market,FALSE,1
8513,TRUE,FALSE,Overnight,Credit Card,Rainy,Black Friday,TRUE,5
8738,TRUE,FALSE,Standard,Online Payment,Snowy,Black Friday,FALSE,4
9239,FALSE,TRUE,Standard,Credit Card,Rainy,Christmas Market,TRUE,4
9386,TRUE,TRUE,Standard,Credit Card,Snowy,Christmas Market,FALSE,2
9402,FALSE,FALSE,Express,Cash,Rainy,Black Friday,TRUE,3
9898,TRUE,TRUE,Standard,Cash,Snowy,None,TRUE,5
49,TRUE,FALSE,Standard,Cash,Snowy,None,FALSE,5
875,FALSE,FALSE,Overnight,Debit Card,Rainy,Christmas Market,FALSE,1
1034,TRUE,TRUE,Overnight,Credit Card,Rainy,Christmas Market,TRUE,5
1833,TRUE,TRUE,Standard,Credit Card,Sunny,Christmas Market,TRUE,5
1840,FALSE,FALSE,Express,Cash,Rainy,Christmas Market,FALSE,1
2064,TRUE,TRUE,Standard,Debit Card,Snowy,None,TRUE,1
2092,FALSE,FALSE,Overnight,Cash,Snowy,Christmas Market,FALSE,5
2418,FALSE,FALSE,Express,Debit Card,Sunny,None,FALSE,5
3091,FALSE,FALSE,Standard,Online Payment,Rainy,Black Friday,FALSE,4
3255,TRUE,TRUE,Standard,Debit Card,Rainy,None,FALSE,4
3354,FALSE,FALSE,Express,Credit Card,Sunny,Christmas Market,TRUE,3
3420,FALSE,FALSE,Express,Credit Card,Rainy,None,TRUE,4
4111,FALSE,TRUE,Overnight,Online Payment,Sunny,Christmas Market,FALSE,1
4137,FALSE,TRUE,Overnight,Online Payment,Sunny,Christmas Market,FALSE,1
4228,TRUE,TRUE,Standard,Credit Card,Snowy,Christmas Market,FALSE,1
4334,FALSE,FALSE,Overnight,Debit Card,Rainy,None,TRUE,3
4427,FALSE,FALSE,Overnight,Online Payment,Rainy,None,FALSE,4
4655,TRUE,TRUE,Express,Cash,Sunny,Christmas Market,FALSE,1
4915,FALSE,FALSE,Overnight,Online Payment,Sunny,Black Friday,FALSE,1
5582,TRUE,FALSE,Overnight,Debit Card,Snowy,Christmas Market,FALSE,3
5648,TRUE,TRUE,Standard,Online Payment,Snowy,Christmas Market,TRUE,2
6298,FALSE,FALSE,Express,Credit Card,Snowy,Black Friday,FALSE,5
7609,TRUE,FALSE,Express,Online Payment,Sunny,None,FALSE,4
7760,TRUE,TRUE,Express,Credit Card,Sunny,None,FALSE,3
7816,TRUE,TRUE,Express,Credit Card,Snowy,Christmas Market,TRUE,3
8038,FALSE,FALSE,Overnight,Credit Card,Rainy,Black Friday,TRUE,2
9164,FALSE,TRUE,Overnight,Cash,Rainy,Christmas Market,FALSE,3
9165,FALSE,FALSE,Overnight,Cash,Snowy,None,TRUE,5
9303,TRUE,FALSE,Express,Debit Card,Snowy,Christmas Market,TRUE,4
9334,FALSE,TRUE,Express,Credit Card,Rainy,Christmas Market,FALSE,1
9499,FALSE,TRUE,Express,Online Payment,Snowy,Black Friday,TRUE,2
9684,FALSE,TRUE,Overnight,Online Payment,Rainy,None,TRUE,4
752,FALSE,TRUE,Standard,Online Payment,Rainy,Christmas Market,FALSE,1
1098,TRUE,TRUE,Overnight,Online Payment,Snowy,Christmas Market,TRUE,2
1269,FALSE,FALSE,Overnight,Debit Card,Snowy,Christmas Market,FALSE,5
1558,FALSE,TRUE,Express,Online Payment,Sunny,None,TRUE,3
2961,TRUE,FALSE,Express,Online Payment,Rainy,None,TRUE,3
2987,FALSE,FALSE,Standard,Online Payment,Rainy,None,FALSE,5
3843,TRUE,TRUE,Overnight,Online Payment,Rainy,Black Friday,FALSE,5
5632,TRUE,FALSE,Express,Online Payment,Rainy,None,TRUE,5
5754,FALSE,FALSE,Standard,Online Payment,Sunny,Christmas Market,FALSE,4
5942,FALSE,TRUE,Overnight,Credit Card,Snowy,Black Friday,FALSE,3
6353,FALSE,TRUE,Express,Credit Card,Rainy,Black Friday,FALSE,5
6398,FALSE,TRUE,Overnight,Debit Card,Snowy,Christmas Market,FALSE,3
6523,FALSE,FALSE,Standard,Debit Card,Sunny,Christmas Market,TRUE,1
6763,FALSE,FALSE,Standard,Credit Card,Snowy,Christmas Market,TRUE,3
6967,TRUE,TRUE,Express,Online Payment,Rainy,Christmas Market,FALSE,1
7691,TRUE,FALSE,Overnight,Cash,Sunny,Christmas Market,TRUE,5
7832,FALSE,TRUE,Standard,Credit Card,Rainy,None,FALSE,5
7834,FALSE,FALSE,Overnight,Cash,Sunny,Christmas Market,FALSE,2
8062,FALSE,FALSE,Express,Debit Card,Sunny,Black Friday,FALSE,4
8637,TRUE,TRUE,Express,Cash,Rainy,Christmas Market,TRUE,4
8778,TRUE,TRUE,Standard,Credit Card,Rainy,Christmas Market,FALSE,5
9440,TRUE,TRUE,Express,Online Payment,Snowy,None,FALSE,5
9618,FALSE,TRUE,Express,Credit Card,Rainy,Christmas Market,FALSE,3
127,FALSE,TRUE,Standard,Online Payment,Rainy,Black Friday,TRUE,2
422,FALSE,TRUE,Express,Credit Card,Snowy,Christmas Market,TRUE,4
840,FALSE,TRUE,Express,Online Payment,Snowy,Black Friday,TRUE,4
1072,FALSE,TRUE,Standard,Cash,Rainy,Black Friday,FALSE,4
1522,FALSE,FALSE,Overnight,Debit Card,Sunny,Christmas Market,TRUE,1
1961,TRUE,FALSE,Express,Credit Card,Snowy,Christmas Market,FALSE,4
2019,FALSE,TRUE,Standard,Online Payment,Snowy,Black Friday,FALSE,5
2392,TRUE,TRUE,Overnight,Cash,Snowy,Black Friday,FALSE,1
2495,TRUE,TRUE,Standard,Online Payment,Rainy,Black Friday,TRUE,2
2516,FALSE,TRUE,Overnight,Credit Card,Rainy,None,FALSE,2
3046,FALSE,FALSE,Standard,Online Payment,Snowy,Christmas Market,FALSE,5
3068,TRUE,TRUE,Express,Credit Card,Snowy,None,TRUE,4
3669,FALSE,TRUE,Overnight,Online Payment,Snowy,Christmas Market,FALSE,5
3860,FALSE,FALSE,Standard,Cash,Sunny,Christmas Market,TRUE,3
4037,TRUE,TRUE,Express,Cash,Snowy,None,FALSE,4
4293,TRUE,TRUE,Standard,Online Payment,Snowy,Christmas Market,TRUE,4
4349,TRUE,FALSE,Standard,Debit Card,Snowy,None,TRUE,3
5031,TRUE,FALSE,Express,Debit Card,Sunny,None,FALSE,2
5275,FALSE,TRUE,Express,Cash,Snowy,Black Friday,FALSE,1
6255,FALSE,FALSE,Standard,Debit Card,Snowy,Black Friday,FALSE,1
6797,FALSE,FALSE,Overnight,Debit Card,Rainy,None,TRUE,4
7435,FALSE,FALSE,Overnight,Cash,Rainy,None,TRUE,3
7594,FALSE,FALSE,Express,Online Payment,Rainy,Christmas Market,TRUE,2
7733,FALSE,TRUE,Standard,Cash,Rainy,Black Friday,TRUE,2
7983,FALSE,TRUE,Standard,Credit Card,Rainy,Christmas Market,FALSE,2
8387,FALSE,TRUE,Express,Credit Card,Sunny,None,FALSE,3
8389,TRUE,FALSE,Express,Credit Card,Sunny,Christmas Market,TRUE,1
8605,TRUE,FALSE,Standard,Online Payment,Rainy,None,FALSE,1
9247,FALSE,FALSE,Express,Debit Card,Snowy,None,TRUE,2
9435,TRUE,TRUE,Overnight,Debit Card,Rainy,Black Friday,FALSE,5
712,FALSE,FALSE,Overnight,Credit Card,Sunny,None,TRUE,3
2236,TRUE,FALSE,Overnight,Credit Card,Snowy,Christmas Market,FALSE,5
3018,TRUE,TRUE,Standard,Online Payment,Snowy,Christmas Market,FALSE,1
3447,FALSE,FALSE,Overnight,Online Payment,Snowy,Black Friday,TRUE,2
4788,FALSE,TRUE,Standard,Online Payment,Sunny,Black Friday,FALSE,5
4881,TRUE,TRUE,Express,Debit Card,Rainy,None,FALSE,1
5049,FALSE,TRUE,Standard,Debit Card,Rainy,None,TRUE,5
5141,TRUE,TRUE,Overnight,Credit Card,Sunny,Christmas Market,FALSE,5
5751,TRUE,TRUE,Overnight,Credit Card,Sunny,None,TRUE,5
5873,FALSE,TRUE,Express,Online Payment,Rainy,Christmas Market,TRUE,3
6261,TRUE,FALSE,Express,Debit Card,Sunny,Black Friday,TRUE,4
6859,TRUE,TRUE,Standard,Cash,Snowy,Black Friday,TRUE,4
6933,TRUE,FALSE,Express,Cash,Sunny,Christmas Market,FALSE,1
6997,FALSE,FALSE,Standard,Cash,Snowy,Black Friday,TRUE,2
7264,FALSE,FALSE,Express,Debit Card,Snowy,Christmas Market,TRUE,1
7706,FALSE,FALSE,Express,Credit Card,Rainy,Christmas Market,FALSE,3
7755,TRUE,FALSE,Express,Debit Card,Rainy,None,TRUE,3
188,TRUE,TRUE,Overnight,Cash,Sunny,None,FALSE,3
849,FALSE,TRUE,Express,Credit Card,Sunny,Black Friday,FALSE,1
1476,FALSE,FALSE,Overnight,Cash,Rainy,None,TRUE,1
1900,TRUE,FALSE,Standard,Debit Card,Sunny,Christmas Market,TRUE,1
2110,FALSE,FALSE,Overnight,Cash,Sunny,None,FALSE,4
2508,FALSE,TRUE,Standard,Debit Card,Snowy,None,TRUE,4
2773,FALSE,TRUE,Standard,Cash,Snowy,Christmas Market,FALSE,4
2828,TRUE,TRUE,Standard,Credit Card,Snowy,Christmas Market,TRUE,1
2949,TRUE,FALSE,Overnight,Debit Card,Rainy,None,TRUE,4
2976,TRUE,TRUE,Standard,Credit Card,Rainy,Black Friday,FALSE,5
3258,TRUE,TRUE,Standard,Credit Card,Rainy,None,TRUE,3
3312,FALSE,TRUE,Express,Online Payment,Rainy,None,FALSE,5
3326,FALSE,FALSE,Overnight,Cash,Rainy,Black Friday,TRUE,5
3841,TRUE,FALSE,Standard,Debit Card,Sunny,Christmas Market,FALSE,4
4138,FALSE,TRUE,Overnight,Debit Card,Snowy,Christmas Market,FALSE,4
5301,TRUE,TRUE,Overnight,Credit Card,Rainy,Black Friday,FALSE,3
6070,TRUE,FALSE,Standard,Online Payment,Sunny,None,FALSE,2
6338,TRUE,FALSE,Express,Debit Card,Rainy,Black Friday,FALSE,1
6635,FALSE,FALSE,Express,Cash,Rainy,Christmas Market,FALSE,3
6711,FALSE,TRUE,Standard,Credit Card,Sunny,Christmas Market,FALSE,2
7311,FALSE,TRUE,Express,Debit Card,Sunny,None,TRUE,5
7322,TRUE,TRUE,Express,Debit Card,Sunny,None,TRUE,4
7464,TRUE,TRUE,Standard,Debit Card,Rainy,None,TRUE,4
7926,TRUE,FALSE,Express,Credit Card,Snowy,None,TRUE,3
7934,FALSE,TRUE,Express,Online Payment,Sunny,Black Friday,FALSE,4
8040,FALSE,FALSE,Overnight,Cash,Rainy,None,FALSE,1
8170,FALSE,FALSE,Overnight,Online Payment,Rainy,Christmas Market,TRUE,1
8484,FALSE,TRUE,Express,Credit Card,Snowy,Christmas Market,TRUE,4
9098,TRUE,TRUE,Standard,Cash,Sunny,Black Friday,TRUE,1
9174,TRUE,TRUE,Overnight,Cash,Sunny,None,FALSE,4
9189,TRUE,FALSE,Express,Credit Card,Snowy,Black Friday,TRUE,3
9272,FALSE,TRUE,Overnight,Online Payment,Rainy,None,FALSE,3
9540,TRUE,FALSE,Standard,Cash,Snowy,Christmas Market,TRUE,3
9836,FALSE,TRUE,Express,Cash,Sunny,None,FALSE,4
20,TRUE,TRUE,Express,Credit Card,Rainy,Black Friday,FALSE,2
219,FALSE,FALSE,Express,Online Payment,Sunny,Christmas Market,FALSE,2
1194,TRUE,FALSE,Overnight,Online Payment,Rainy,None,TRUE,4
1544,TRUE,FALSE,Express,Debit Card,Rainy,None,TRUE,4
1598,FALSE,FALSE,Overnight,Cash,Sunny,None,FALSE,5
1766,TRUE,FALSE,Express,Cash,Rainy,None,FALSE,4
2336,FALSE,TRUE,Express,Debit Card,Sunny,Black Friday,FALSE,2
2705,FALSE,TRUE,Standard,Credit Card,Snowy,None,FALSE,5
2816,TRUE,FALSE,Overnight,Online Payment,Rainy,Christmas Market,TRUE,1
3212,TRUE,FALSE,Standard,Credit Card,Snowy,Black Friday,FALSE,2
3702,FALSE,FALSE,Overnight,Cash,Snowy,Christmas Market,TRUE,2
4192,TRUE,FALSE,Express,Credit Card,Sunny,Christmas Market,TRUE,1
4237,FALSE,FALSE,Standard,Credit Card,Rainy,None,TRUE,3
5356,FALSE,FALSE,Express,Cash,Sunny,Christmas Market,TRUE,3
5457,FALSE,FALSE,Overnight,Debit Card,Sunny,None,TRUE,4
5860,FALSE,FALSE,Overnight,Credit Card,Rainy,None,TRUE,4
6266,TRUE,TRUE,Standard,Debit Card,Snowy,Christmas Market,TRUE,4
6330,FALSE,FALSE,Overnight,Cash,Rainy,None,FALSE,5
6863,FALSE,TRUE,Standard,Cash,Sunny,None,TRUE,5
6865,FALSE,FALSE,Express,Credit Card,Sunny,Christmas Market,FALSE,3
7128,TRUE,TRUE,Express,Credit Card,Snowy,Black Friday,FALSE,2
7214,TRUE,TRUE,Express,Online Payment,Rainy,None,FALSE,2
7282,TRUE,FALSE,Overnight,Online Payment,Sunny,Black Friday,TRUE,2
7506,TRUE,FALSE,Express,Credit Card,Rainy,None,FALSE,4
7998,FALSE,FALSE,Express,Credit Card,Snowy,Christmas Market,FALSE,3
8612,FALSE,TRUE,Standard,Debit Card,Sunny,Christmas Market,TRUE,5
8643,FALSE,TRUE,Standard,Cash,Sunny,Black Friday,FALSE,5
8679,TRUE,TRUE,Overnight,Online Payment,Sunny,Christmas Market,TRUE,5
8782,FALSE,TRUE,Standard,Debit Card,Snowy,Black Friday,TRUE,2
8866,FALSE,FALSE,Overnight,Credit Card,Sunny,Black Friday,FALSE,4
9075,TRUE,FALSE,Standard,Debit Card,Sunny,Christmas Market,TRUE,4
9359,FALSE,FALSE,Express,Online Payment,Sunny,Christmas Market,TRUE,5
9364,TRUE,FALSE,Express,Online Payment,Sunny,None,FALSE,4
9945,TRUE,TRUE,Overnight,Cash,Snowy,Christmas Market,FALSE,5
396,TRUE,FALSE,Overnight,Online Payment,Snowy,None,FALSE,5
525,FALSE,TRUE,Express,Debit Card,Snowy,Black Friday,TRUE,4
666,FALSE,TRUE,Standard,Debit Card,Snowy,None,FALSE,5
714,FALSE,TRUE,Express,Cash,Snowy,Black Friday,TRUE,1
1090,FALSE,TRUE,Express,Online Payment,Snowy,None,FALSE,2
2061,FALSE,FALSE,Express,Cash,Snowy,None,FALSE,5
2105,FALSE,TRUE,Express,Credit Card,Snowy,Christmas Market,TRUE,4
2145,FALSE,FALSE,Overnight,Online Payment,Rainy,None,FALSE,1
2605,FALSE,TRUE,Standard,Cash,Rainy,Black Friday,FALSE,3
2921,FALSE,TRUE,Express,Debit Card,Rainy,Christmas Market,FALSE,5
2943,TRUE,FALSE,Express,Online Payment,Sunny,None,TRUE,3
3006,TRUE,FALSE,Standard,Cash,Rainy,Christmas Market,FALSE,1
3576,FALSE,FALSE,Overnight,Credit Card,Rainy,Black Friday,TRUE,1
3744,FALSE,TRUE,Express,Debit Card,Snowy,Black Friday,FALSE,2
4663,FALSE,TRUE,Standard,Credit Card,Rainy,Christmas Market,FALSE,4
5404,TRUE,TRUE,Express,Cash,Rainy,Black Friday,FALSE,3
5769,FALSE,FALSE,Express,Online Payment,Snowy,Christmas Market,TRUE,2
6295,FALSE,TRUE,Overnight,Online Payment,Snowy,Christmas Market,FALSE,2
6639,FALSE,FALSE,Standard,Online Payment,Sunny,Black Friday,FALSE,4
6754,TRUE,FALSE,Standard,Credit Card,Rainy,Black Friday,TRUE,4
7274,FALSE,FALSE,Overnight,Credit Card,Sunny,None,FALSE,1
7617,FALSE,TRUE,Express,Cash,Snowy,Christmas Market,TRUE,5
8092,TRUE,TRUE,Standard,Credit Card,Rainy,Black Friday,TRUE,3
8743,TRUE,FALSE,Overnight,Debit Card,Sunny,Christmas Market,FALSE,3
8792,TRUE,TRUE,Overnight,Cash,Rainy,None,FALSE,4
8834,FALSE,TRUE,Overnight,Debit Card,Sunny,None,FALSE,4
8857,FALSE,FALSE,Standard,Credit Card,Rainy,Black Friday,TRUE,5
9048,FALSE,TRUE,Overnight,Online Payment,Sunny,Christmas Market,FALSE,3
9087,FALSE,TRUE,Express,Cash,Sunny,Christmas Market,FALSE,5
9123,TRUE,TRUE,Standard,Online Payment,Sunny,None,FALSE,5
9505,FALSE,TRUE,Overnight,Debit Card,Rainy,Black Friday,TRUE,2
9555,FALSE,TRUE,Express,Credit Card,Sunny,None,TRUE,4
9657,FALSE,FALSE,Standard,Online Payment,Snowy,Christmas Market,TRUE,1
9725,FALSE,TRUE,Express,Debit Card,Rainy,Christmas Market,TRUE,1
278,FALSE,FALSE,Standard,Online Payment,Sunny,Black Friday,FALSE,5
684,TRUE,FALSE,Express,Debit Card,Sunny,Black Friday,FALSE,4
735,FALSE,FALSE,Standard,Cash,Sunny,Black Friday,FALSE,4
1225,TRUE,TRUE,Standard,Credit Card,Rainy,Christmas Market,FALSE,1
1593,FALSE,TRUE,Overnight,Credit Card,Sunny,Christmas Market,TRUE,3
1622,TRUE,FALSE,Express,Credit Card,Snowy,Christmas Market,TRUE,3
1944,TRUE,FALSE,Overnight,Debit Card,Rainy,Christmas Market,TRUE,3
2384,TRUE,FALSE,Overnight,Cash,Snowy,Black Friday,FALSE,1
3736,TRUE,TRUE,Standard,Debit Card,Sunny,Black Friday,TRUE,3
4491,TRUE,TRUE,Express,Debit Card,Rainy,Black Friday,TRUE,4
4944,FALSE,TRUE,Express,Debit Card,Rainy,Christmas Market,TRUE,5
4951,FALSE,TRUE,Standard,Debit Card,Sunny,Black Friday,FALSE,1
5023,FALSE,FALSE,Express,Cash,Rainy,None,FALSE,1
5617,TRUE,TRUE,Express,Cash,Sunny,None,TRUE,3
5877,FALSE,FALSE,Overnight,Online Payment,Sunny,Christmas Market,TRUE,5
5906,TRUE,TRUE,Express,Online Payment,Sunny,None,FALSE,3
6241,FALSE,FALSE,Overnight,Debit Card,Rainy,None,FALSE,1
7321,TRUE,TRUE,Overnight,Cash,Rainy,None,TRUE,2
7788,TRUE,FALSE,Express,Debit Card,Snowy,None,FALSE,3
8095,FALSE,FALSE,Standard,Credit Card,Rainy,Christmas Market,TRUE,4
8163,FALSE,FALSE,Overnight,Online Payment,Sunny,None,TRUE,1
9806,TRUE,TRUE,Standard,Debit Card,Rainy,Christmas Market,TRUE,3
506,FALSE,FALSE,Overnight,Credit Card,Rainy,Black Friday,FALSE,4
583,FALSE,TRUE,Standard,Debit Card,Snowy,Black Friday,FALSE,5
796,FALSE,TRUE,Standard,Debit Card,Rainy,Black Friday,TRUE,5
968,TRUE,FALSE,Overnight,Cash,Snowy,Black Friday,TRUE,4
1619,TRUE,FALSE,Overnight,Debit Card,Snowy,Black Friday,FALSE,1
2097,TRUE,TRUE,Standard,Online Payment,Rainy,Black Friday,TRUE,4
3381,FALSE,TRUE,Standard,Debit Card,Snowy,Black Friday,TRUE,3
3416,FALSE,FALSE,Standard,Cash,Rainy,Black Friday,FALSE,5
4027,FALSE,TRUE,Standard,Online Payment,Snowy,Black Friday,FALSE,3
4909,FALSE,TRUE,Express,Online Payment,Rainy,Black Friday,TRUE,5
4920,TRUE,FALSE,Express,Online Payment,Sunny,Black Friday,FALSE,1
5383,FALSE,FALSE,Standard,Cash,Sunny,Black Friday,FALSE,3
6076,FALSE,TRUE,Standard,Credit Card,Snowy,Black Friday,FALSE,2
6251,FALSE,FALSE,Overnight,Cash,Snowy,Black Friday,TRUE,3
6918,TRUE,FALSE,Standard,Online Payment,Snowy,Black Friday,FALSE,3
7020,TRUE,FALSE,Express,Debit Card,Sunny,Black Friday,TRUE,1
7043,TRUE,FALSE,Standard,Cash,Rainy,Black Friday,TRUE,3
7196,FALSE,FALSE,Overnight,Cash,Snowy,Black Friday,TRUE,4
7421,FALSE,TRUE,Standard,Cash,Rainy,Black Friday,TRUE,1
8625,FALSE,TRUE,Standard,Online Payment,Snowy,Black Friday,FALSE,1
8827,TRUE,TRUE,Standard,Credit Card,Rainy,Black Friday,FALSE,3
8991,TRUE,FALSE,Express,Cash,Sunny,Black Friday,FALSE,4
9053,FALSE,FALSE,Overnight,Debit Card,Snowy,Black Friday,FALSE,2
9221,FALSE,FALSE,Standard,Debit Card,Rainy,Black Friday,FALSE,2
9478,FALSE,FALSE,Express,Debit Card,Snowy,Black Friday,TRUE,1
9723,FALSE,TRUE,Standard,Debit Card,Snowy,Black Friday,FALSE,4
9950,FALSE,TRUE,Express,Online Payment,Sunny,Black Friday,FALSE,3
251,FALSE,FALSE,Overnight,Cash,Sunny,Black Friday,TRUE,3
330,FALSE,TRUE,Express,Credit Card,Rainy,Black Friday,FALSE,3
887,TRUE,FALSE,Express,Cash,Rainy,Black Friday,TRUE,1
935,FALSE,TRUE,Overnight,Debit Card,Sunny,Black Friday,TRUE,2
1078,TRUE,FALSE,Standard,Online Payment,Rainy,Black Friday,TRUE,4
1199,TRUE,FALSE,Standard,Debit Card,Rainy,Black Friday,FALSE,4
1436,TRUE,TRUE,Standard,Online Payment,Snowy,Black Friday,TRUE,2
1473,TRUE,TRUE,Express,Online Payment,Sunny,Black Friday,TRUE,1
1583,TRUE,TRUE,Express,Cash,Snowy,Black Friday,FALSE,3
2513,TRUE,FALSE,Express,Online Payment,Sunny,Black Friday,FALSE,2
2586,FALSE,FALSE,Standard,Debit Card,Rainy,Black Friday,FALSE,4
3384,FALSE,TRUE,Standard,Online Payment,Rainy,Black Friday,TRUE,2
3494,FALSE,FALSE,Standard,Online Payment,Sunny,Black Friday,TRUE,3
3615,FALSE,FALSE,Express,Cash,Snowy,Black Friday,FALSE,3
3987,FALSE,FALSE,Standard,Credit Card,Sunny,Black Friday,FALSE,5
4758,TRUE,FALSE,Standard,Online Payment,Snowy,Black Friday,TRUE,3
5795,FALSE,TRUE,Express,Credit Card,Snowy,Black Friday,TRUE,4
5885,FALSE,FALSE,Standard,Credit Card,Rainy,Black Friday,TRUE,2
